Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_form_dist_Conv	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_discourse	dep_dist_fixed	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_nummod:gov	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
russian_clean_31.conllu	1	14	14.0	6.0	14.285714285714286	14.285714285714286	0	0	0	7.142857142857143	50.0	0	0	0	0	7.142857142857143	0	7.142857142857143	0.7692307692307693	100.0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	14.0	3.0	1.9166666666666667	3	2.0	1	0	100.0	0.0	100.0	100.0	0.0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	28.571428571428573	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0
russian_clean_32.conllu	1	25	25.0	4.761904761904762	4.0	4.0	20.0	4.0	4.0	4.0	16.0	0	0	4.0	0	16.0	8.0	16.0	0.6666666666666666	75.0	25.0	100.0	0	100.0	0	0	0	0	75.0	25.0	100.0	0	100.0	100.0	0	0	100.0	0	5.0	100.0	2.5	0	0	75.0	0	25.0	0	0	6.0	5.0	12.0	2.65	12	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	4.0	4.0	12.0	4.0	0	0	0	4.0	4.0	4.0	0	4.0	4.0	0	4.0	0	4.0	0	8.0	0	12.0	0	0	0	0	8.0	0	16.0	4.0	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0
russian_clean_33.conllu	1	29	29.0	5.923076923076923	6.896551724137931	10.344827586206897	13.793103448275861	0	6.896551724137931	0	13.793103448275861	0	6.896551724137931	3.4482758620689653	10.344827586206897	10.344827586206897	3.4482758620689653	13.793103448275861	0.6538461538461539	100.0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	4.0	100.0	4.0	0	0	0	25.0	50.0	25.0	0	4.0	7.25	16.0	2.68	16	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.4482758620689653	17.24137931034483	6.896551724137931	3.4482758620689653	0	0	10.344827586206897	6.896551724137931	0	0	6.896551724137931	0	0	0	0	0	3.4482758620689653	3.4482758620689653	3.4482758620689653	6.896551724137931	0	0	0	0	13.793103448275861	0	10.344827586206897	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_34.conllu	1	39	39.0	5.848484848484849	7.6923076923076925	10.256410256410257	2.5641025641025643	0	5.128205128205129	2.5641025641025643	38.46153846153846	0	5.128205128205129	5.128205128205129	0	15.384615384615385	0	7.6923076923076925	0.6666666666666666	66.66666666666667	33.333333333333336	100.0	0	100.0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.3333333333333335	0	0	33.333333333333336	0	66.66666666666667	0	0	9.0	13.0	8.0	2.15625	8	1.0	2	100.0	0	50.0	50.0	0.0	100.0	0	2.5641025641025643	0	5.128205128205129	7.6923076923076925	0	0	0	10.256410256410257	5.128205128205129	0	0	7.6923076923076925	0	0	2.5641025641025643	0	2.5641025641025643	0	0	20.512820512820515	5.128205128205129	0	0	0	5.128205128205129	5.128205128205129	2.5641025641025643	15.384615384615385	2.5641025641025643	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_35.conllu	1	29	29.0	5.461538461538462	6.896551724137931	17.24137931034483	6.896551724137931	0	3.4482758620689653	3.4482758620689653	17.24137931034483	3.4482758620689653	6.896551724137931	6.896551724137931	3.4482758620689653	10.344827586206897	3.4482758620689653	10.344827586206897	0.5	33.333333333333336	66.66666666666667	100.0	0	100.0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	0	0	0	0	3.0	100.0	4.666666666666667	0	0	0	0	33.333333333333336	66.66666666666667	0	4.0	9.666666666666666	14.0	2.6	14	1.5	2	50.0	50.0	0	0	66.66666666666667	33.333333333333336	0	0	3.4482758620689653	13.793103448275861	6.896551724137931	0	0	0	17.24137931034483	3.4482758620689653	0	0	3.4482758620689653	0	0	3.4482758620689653	0	0	0	3.4482758620689653	10.344827586206897	6.896551724137931	3.4482758620689653	0	0	0	10.344827586206897	0	10.344827586206897	3.4482758620689653	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
russian_clean_36.conllu	1	9	9.0	6.75	22.22222222222222	0	11.11111111111111	0	0	0	33.333333333333336	0	0	0	0	11.11111111111111	0	22.22222222222222	1.0	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	4.5	3.0	1.7142857142857142	3	0	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0	0
russian_clean_37.conllu	1	13	13.0	7.416666666666667	0	15.384615384615385	0	0	0	7.6923076923076925	46.15384615384615	0	0	0	7.6923076923076925	7.6923076923076925	0	15.384615384615385	0.75	50.0	50.0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	5.0	6.5	3.0	1.5454545454545454	3	1.0	2	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	7.6923076923076925	0	0	0	15.384615384615385	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	38.46153846153846	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0
russian_clean_38.conllu	1	32	32.0	7.846153846153846	15.625	6.25	3.125	0	3.125	6.25	34.375	3.125	0	0	0	18.75	0	9.375	0.7692307692307693	66.66666666666667	33.333333333333336	100.0	0	66.66666666666667	0	33.333333333333336	50.0	0	0	50.0	0	0	0	0	0	0	0	0	3.0	100.0	3.0	0	33.333333333333336	0	0	66.66666666666667	0	0	5.0	10.666666666666666	10.0	2.76	10	0	0	0	0	50.0	50.0	100.0	0.0	3.125	0	0	6.25	15.625	0	0	0	3.125	3.125	0	0	9.375	0	0	3.125	0	6.25	3.125	0	6.25	3.125	0	3.125	0	3.125	6.25	3.125	18.75	3.125	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_39.conllu	1	25	25.0	7.714285714285714	20.0	8.0	0	0	8.0	0	32.0	0	4.0	0	0	16.0	4.0	8.0	0.7142857142857143	0	100.0	100.0	0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	12.5	17.0	3.1	17	1.0	1	100.0	0	50.0	50.0	0.0	100.0	0	0	4.0	0	16.0	0	0	0	8.0	8.0	0	0	12.0	0	0	0	0	4.0	0	4.0	8.0	4.0	0	0	0	8.0	4.0	0	16.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_40.conllu	1	17	17.0	5.2	5.882352941176471	5.882352941176471	11.764705882352942	0	5.882352941176471	11.764705882352942	29.41176470588235	5.882352941176471	0	0	0	11.764705882352942	0	11.764705882352942	0.6666666666666666	0	100.0	100.0	0	100.0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	8.5	9.0	2.142857142857143	9	0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	0	0	11.764705882352942	0	0	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	5.882352941176471	5.882352941176471	11.764705882352942	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
russian_clean_41.conllu	1	13	13.0	7.142857142857143	15.384615384615385	7.6923076923076925	0	0	0	0	30.76923076923077	0	0	0	0	46.15384615384615	0	0	0.8571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	5.0	2.0	5	0	0	0	0	0.0	100.0	0	0	0	0	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	7.6923076923076925	46.15384615384615	7.6923076923076925	0	0	0	0	0	0	0	0	0
russian_clean_42.conllu	1	17	17.0	7.333333333333333	5.882352941176471	5.882352941176471	0	5.882352941176471	0	5.882352941176471	47.05882352941177	0	0	0	0	11.764705882352942	5.882352941176471	11.764705882352942	0.7333333333333333	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	100.0	0	3.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	5.666666666666667	8.0	2.2857142857142856	8	0	0	0	0	0.0	100.0	0.0	100.0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	5.882352941176471	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	17.647058823529413	0	0	0	0	11.764705882352942	11.764705882352942	0	11.764705882352942	5.882352941176471	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
russian_clean_43.conllu	1	15	15.0	7.923076923076923	26.666666666666668	6.666666666666667	6.666666666666667	0	0	0	20.0	0	0	6.666666666666667	0	13.333333333333334	0	20.0	0.8461538461538461	33.333333333333336	66.66666666666667	100.0	0	66.66666666666667	0	33.333333333333336	0	50.0	50.0	0	0	0	0	0	0	0	0	0	3.0	100.0	1.3333333333333333	33.333333333333336	0	66.66666666666667	0	0	0	0	5.0	5.0	3.0	1.75	3	1.0	1	100.0	0	50.0	50.0	100.0	0.0	0	6.666666666666667	0	0	26.666666666666668	0	0	0	6.666666666666667	0	0	0	0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	13.333333333333334	0	13.333333333333334	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_44.conllu	1	21	21.0	6.833333333333333	9.523809523809524	9.523809523809524	9.523809523809524	0	0	4.761904761904762	28.571428571428573	4.761904761904762	0	0	4.761904761904762	14.285714285714286	0	14.285714285714286	0.7777777777777778	100.0	0	100.0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	5.0	7.0	9.0	2.588235294117647	9	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	9.523809523809524	0	0	0	9.523809523809524	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	0	9.523809523809524	9.523809523809524	0	0	4.761904761904762	9.523809523809524	9.523809523809524	4.761904761904762	14.285714285714286	4.761904761904762	4.761904761904762	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_45.conllu	1	14	14.0	6.363636363636363	7.142857142857143	14.285714285714286	7.142857142857143	0	0	0	28.571428571428573	7.142857142857143	0	7.142857142857143	0	21.428571428571427	0	7.142857142857143	0.6363636363636364	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	14.0	4.0	2.0	4	1.0	1	100.0	0	0	0	100.0	0.0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	14.285714285714286	0	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	21.428571428571427	7.142857142857143	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0
russian_clean_46.conllu	1	12	12.0	4.777777777777778	8.333333333333334	16.666666666666668	0	0	0	0	25.0	0	0	8.333333333333334	0	25.0	8.333333333333334	8.333333333333334	0.5555555555555556	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	12.0	9.0	3.0	9	0	0	0	0	0	0	100.0	0.0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	16.666666666666668	8.333333333333334	25.0	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0
russian_clean_47.conllu	1	18	18.0	5.666666666666667	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	27.77777777777778	0	5.555555555555555	5.555555555555555	0	16.666666666666668	5.555555555555555	22.22222222222222	0.6	33.333333333333336	66.66666666666667	100.0	0	50.0	25.0	25.0	0	50.0	0	50.0	0	0	0	0	100.0	0	0	0	4.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	4.5	6.0	1.7857142857142858	6	0	0	0	0	0.0	100.0	100.0	0.0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	0	0	0	0	5.555555555555555	0	0	11.11111111111111	0	0	5.555555555555555	11.11111111111111	0	16.666666666666668	5.555555555555555	5.555555555555555	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0
russian_clean_48.conllu	1	21	21.0	5.8	19.047619047619047	19.047619047619047	14.285714285714286	0	4.761904761904762	0	23.80952380952381	0	0	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0.75	100.0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	10.5	8.0	2.3684210526315788	8	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	9.523809523809524	19.047619047619047	0	0	0	19.047619047619047	4.761904761904762	0	0	4.761904761904762	0	0	0	0	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	0	0	0	14.285714285714286	0	4.761904761904762	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0
russian_clean_49.conllu	1	29	29.0	6.391304347826087	17.24137931034483	10.344827586206897	3.4482758620689653	0	3.4482758620689653	0	27.586206896551722	0	3.4482758620689653	3.4482758620689653	0	20.689655172413794	3.4482758620689653	6.896551724137931	0.6956521739130435	100.0	0	100.0	0	100.0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	5.0	14.5	12.0	2.6363636363636362	12	1.0	1	100.0	0	50.0	50.0	100.0	0.0	0	3.4482758620689653	0	0	13.793103448275861	0	0	0	10.344827586206897	3.4482758620689653	0	0	6.896551724137931	0	0	0	0	3.4482758620689653	0	3.4482758620689653	6.896551724137931	6.896551724137931	0	0	0	6.896551724137931	6.896551724137931	3.4482758620689653	20.689655172413794	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_50.conllu	1	16	16.0	6.642857142857143	6.25	6.25	31.25	0	0	6.25	25.0	6.25	0	0	0	12.5	0	6.25	0.7857142857142857	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	16.0	10.0	2.3846153846153846	10	0	0	0	0	0	0	100.0	0.0	0	0	0	31.25	6.25	0	0	0	6.25	0	0	0	0	0	0	6.25	0	6.25	0	0	6.25	6.25	0	0	0	0	12.5	0	12.5	6.25	0	100.0	0.0	0	0	0	0	0	0
russian_clean_51.conllu	1	19	19.0	7.176470588235294	5.2631578947368425	15.789473684210526	21.05263157894737	0	0	0	26.31578947368421	0	0	10.526315789473685	0	10.526315789473685	0	10.526315789473685	0.7058823529411765	100.0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	9.5	7.0	2.0	7	1.0	1	100.0	0	100.0	0.0	50.0	50.0	0	5.2631578947368425	0	15.789473684210526	5.2631578947368425	0	0	0	15.789473684210526	0	0	0	0	0	5.2631578947368425	0	0	0	0	0	10.526315789473685	0	5.2631578947368425	0	0	5.2631578947368425	15.789473684210526	0	10.526315789473685	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_52.conllu	1	20	20.0	6.333333333333333	15.0	15.0	0	5.0	0	5.0	40.0	0	0	0	0	10.0	0	10.0	0.7222222222222222	50.0	50.0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	10.0	6.0	1.7647058823529411	6	0	0	0	0	0	0	100.0	0.0	0	0	0	0	15.0	0	0	5.0	15.0	0	0	0	5.0	0	0	5.0	0	0	0	0	15.0	0	5.0	0	0	0	15.0	0	10.0	5.0	5.0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_53.conllu	1	9	9.0	5.571428571428571	11.11111111111111	0	0	0	11.11111111111111	0	44.44444444444444	0	0	11.11111111111111	0	22.22222222222222	0	0	0.7142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	6.0	2.5	6	0	0	0	0	0	0	100.0	0.0	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	22.22222222222222	11.11111111111111	0	0	0	0	0	0	0	0	0
russian_clean_54.conllu	1	27	27.0	6.608695652173913	14.814814814814815	3.7037037037037037	11.11111111111111	0	3.7037037037037037	3.7037037037037037	25.925925925925927	0	7.407407407407407	0	0	14.814814814814815	7.407407407407407	7.407407407407407	0.6956521739130435	100.0	0	100.0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	8.0	13.5	19.0	3.909090909090909	19	0	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	11.11111111111111	7.407407407407407	0	0	3.7037037037037037	3.7037037037037037	0	0	3.7037037037037037	0	0	3.7037037037037037	0	0	0	7.407407407407407	11.11111111111111	3.7037037037037037	0	0	0	0	11.11111111111111	0	14.814814814814815	3.7037037037037037	3.7037037037037037	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_55.conllu	1	19	19.0	8.75	15.789473684210526	0	5.2631578947368425	0	5.2631578947368425	0	36.8421052631579	0	0	0	0	15.789473684210526	5.2631578947368425	15.789473684210526	0.875	0	100.0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	6.0	6.333333333333333	5.0	1.7333333333333334	5	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.2631578947368425	5.2631578947368425	15.789473684210526	0	0	0	0	5.2631578947368425	0	0	10.526315789473685	0	0	0	0	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	0	0	10.526315789473685	0	0	15.789473684210526	5.2631578947368425	5.2631578947368425	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
russian_clean_56.conllu	1	21	21.0	7.352941176470588	4.761904761904762	9.523809523809524	4.761904761904762	0	0	0	38.095238095238095	0	4.761904761904762	0	0	19.047619047619047	4.761904761904762	14.285714285714286	0.7647058823529411	66.66666666666667	33.333333333333336	100.0	0	33.333333333333336	0	66.66666666666667	100.0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	1.6666666666666667	0	33.333333333333336	66.66666666666667	0	0	0	0	10.0	7.0	4.0	1.6875	4	0	0	0	0	0.0	100.0	0.0	100.0	9.523809523809524	0	0	0	4.761904761904762	0	0	0	9.523809523809524	4.761904761904762	0	0	4.761904761904762	0	0	0	0	4.761904761904762	0	4.761904761904762	9.523809523809524	4.761904761904762	0	0	0	4.761904761904762	14.285714285714286	0	19.047619047619047	4.761904761904762	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
russian_clean_57.conllu	1	22	22.0	7.0588235294117645	13.636363636363637	4.545454545454546	13.636363636363637	4.545454545454546	0	0	22.727272727272727	0	0	0	0	22.727272727272727	9.090909090909092	9.090909090909092	0.7647058823529411	0	100.0	100.0	0	50.0	50.0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	11.0	7.0	2.6875	7	0	0	0	0	0	0	100.0	0.0	0	0	4.545454545454546	0	9.090909090909092	0	4.545454545454546	0	4.545454545454546	0	4.545454545454546	0	0	0	0	0	0	0	0	9.090909090909092	4.545454545454546	9.090909090909092	0	0	0	0	18.181818181818183	4.545454545454546	22.727272727272727	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_58.conllu	1	32	32.0	6.0	12.5	0	9.375	3.125	0	6.25	15.625	0	3.125	9.375	0	15.625	12.5	12.5	0.5925925925925926	50.0	50.0	100.0	0	50.0	0	50.0	0	100.0	0	0	100.0	0	100.0	100.0	0	0	100.0	0	4.0	100.0	3.25	0	0	0	75.0	25.0	0	0	6.0	8.0	12.0	2.269230769230769	12	0	0	0	0	50.0	50.0	100.0	0.0	0	6.25	9.375	15.625	3.125	0	0	3.125	0	0	0	0	0	0	0	6.25	0	0	3.125	12.5	3.125	6.25	6.25	0	0	3.125	3.125	0	15.625	3.125	0	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0
russian_clean_59.conllu	1	26	26.0	7.095238095238095	11.538461538461538	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	7.6923076923076925	30.76923076923077	0	0	3.8461538461538463	0	19.23076923076923	3.8461538461538463	7.6923076923076925	0.6666666666666666	0	100.0	100.0	0	100.0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	13.0	13.0	3.35	13	1.0	1	100.0	0	0	0	50.0	50.0	0	0	0	0	11.538461538461538	0	0	0	7.6923076923076925	3.8461538461538463	3.8461538461538463	0	11.538461538461538	0	0	7.6923076923076925	0	0	0	3.8461538461538463	7.6923076923076925	7.6923076923076925	0	0	0	0	7.6923076923076925	3.8461538461538463	19.23076923076923	3.8461538461538463	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_60.conllu	1	26	26.0	5.9523809523809526	3.8461538461538463	3.8461538461538463	7.6923076923076925	0	3.8461538461538463	3.8461538461538463	26.923076923076923	0	3.8461538461538463	3.8461538461538463	0	19.23076923076923	7.6923076923076925	15.384615384615385	0.6666666666666666	50.0	50.0	100.0	0	100.0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	4.0	100.0	2.75	25.0	0	0	25.0	50.0	0	0	6.0	6.5	5.0	2.1	5	0	0	0	0	0.0	100.0	100.0	0.0	0	0	7.6923076923076925	11.538461538461538	3.8461538461538463	0	0	0	3.8461538461538463	3.8461538461538463	0	0	3.8461538461538463	0	0	3.8461538461538463	0	3.8461538461538463	0	11.538461538461538	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	19.23076923076923	3.8461538461538463	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0
russian_clean_61.conllu	1	16	16.0	5.714285714285714	6.25	6.25	12.5	0	0	6.25	31.25	0	0	0	0	12.5	6.25	18.75	0.7857142857142857	0	100.0	100.0	0	33.333333333333336	66.66666666666667	0	0	0	0	100.0	0	0	0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	4.0	5.333333333333333	8.0	2.1538461538461537	8	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	6.25	12.5	6.25	0	0	0	6.25	0	0	0	0	0	0	6.25	0	0	0	6.25	12.5	6.25	0	0	0	12.5	0	0	12.5	6.25	6.25	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
russian_clean_62.conllu	1	13	13.0	6.7	15.384615384615385	7.6923076923076925	0	0	0	0	30.76923076923077	0	0	15.384615384615385	0	23.076923076923077	0	7.6923076923076925	0.7	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	6.5	3.0	1.6666666666666667	3	0	0	0	0	0	0	100.0	0.0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	0	0	7.6923076923076925	0	23.076923076923077	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_63.conllu	1	25	25.0	7.0	16.0	16.0	0	0	4.0	0	32.0	0	0	4.0	0	20.0	0	8.0	0.7	50.0	50.0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	4.0	12.5	11.0	2.6842105263157894	11	1.0	2	100.0	0	0	0	100.0	0.0	4.0	0	0	0	16.0	0	0	0	16.0	4.0	0	0	8.0	0	0	0	0	0	0	0	16.0	4.0	0	0	0	0	8.0	0	20.0	4.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
