Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_dep	dep_dist_det	dep_dist_det:poss	dep_dist_expl	dep_dist_expl:pv	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
german_clean_31.conllu	1	13	13.0	5.333333333333333	0	15.384615384615385	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	30.76923076923077	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0.5	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	4.0	13.0	5.0	2.0	5	1.0	1	100.0	0	0	0	0.0	100.0	0	0	15.384615384615385	0	0	0	0	15.384615384615385	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0
german_clean_32.conllu	1	32	32.0	6.566666666666666	9.375	9.375	6.25	0	3.125	18.75	25.0	0	0	9.375	3.125	6.25	3.125	6.25	0.5333333333333333	100.0	0	100.0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	4.0	16.0	13.0	3.413793103448276	13	1.0	1	100.0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	3.125	9.375	9.375	0	0	0	9.375	3.125	0	0	0	3.125	0	0	21.875	0	0	0	0	0	0	3.125	9.375	0	3.125	0	0	9.375	6.25	0	6.25	3.125	0	50.0	50.0	0.0	100.0	1.0	100.0	0
german_clean_33.conllu	1	14	14.0	7.083333333333333	21.428571428571427	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	21.428571428571427	0	0	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0.6666666666666666	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	14.0	5.0	2.3636363636363638	5	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	7.142857142857143	21.428571428571427	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	0	0	14.285714285714286	7.142857142857143	0	100.0	0.0	0	0	0	0	0
german_clean_34.conllu	1	9	9.0	7.875	22.22222222222222	0	0	11.11111111111111	11.11111111111111	11.11111111111111	33.333333333333336	0	0	0	0	11.11111111111111	0	0	0.625	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	9.0	3.0	1.7142857142857142	3	0	0	0	0	0	0	100.0	0.0	0	0	0	22.22222222222222	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0
german_clean_35.conllu	1	17	17.0	5.5	11.764705882352942	17.647058823529413	5.882352941176471	5.882352941176471	0	17.647058823529413	23.529411764705884	0	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0.5	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	3.0	17.0	12.0	3.7333333333333334	12	0	0	0	0	0	0	100.0	0.0	0	0	5.882352941176471	11.764705882352942	0	0	5.882352941176471	17.647058823529413	0	0	0	0	0	0	0	11.764705882352942	5.882352941176471	0	0	0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	0	17.647058823529413	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0
german_clean_36.conllu	1	15	15.0	6.153846153846154	6.666666666666667	13.333333333333334	6.666666666666667	20.0	0	13.333333333333334	20.0	0	0	0	0	13.333333333333334	0	6.666666666666667	0.46153846153846156	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	7.5	7.0	2.8333333333333335	7	0	0	0	0	0	0	100.0	0.0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	13.333333333333334	0	0	0	0	6.666666666666667	6.666666666666667	0	13.333333333333334	0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	0	13.333333333333334	0	13.333333333333334	6.666666666666667	0	100.0	0.0	0	0	0	0	0
german_clean_37.conllu	1	8	8.0	6.857142857142857	12.5	12.5	0	0	0	12.5	25.0	0	0	12.5	0	12.5	0	12.5	0.5714285714285714	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	8.0	3.0	1.5	3	0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
german_clean_38.conllu	1	33	33.0	5.3	3.0303030303030303	12.121212121212121	3.0303030303030303	6.0606060606060606	6.0606060606060606	12.121212121212121	15.151515151515152	0	0	18.181818181818183	0	9.090909090909092	3.0303030303030303	12.121212121212121	0.36666666666666664	66.66666666666667	33.333333333333336	100.0	0	75.0	25.0	0	0	100.0	100.0	0	100.0	0	100.0	0	0	100.0	4.0	100.0	2.25	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	3.0	8.25	27.0	6.827586206896552	27	0	0	0	0	25.0	75.0	50.0	50.0	0	3.0303030303030303	3.0303030303030303	3.0303030303030303	0	3.0303030303030303	0	9.090909090909092	6.0606060606060606	0	0	3.0303030303030303	6.0606060606060606	3.0303030303030303	0	6.0606060606060606	6.0606060606060606	0	0	0	0	0	3.0303030303030303	0	0	12.121212121212121	0	0	12.121212121212121	9.090909090909092	0	9.090909090909092	3.0303030303030303	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_39.conllu	1	21	21.0	5.0	9.523809523809524	9.523809523809524	4.761904761904762	4.761904761904762	0	19.047619047619047	19.047619047619047	0	0	14.285714285714286	0	9.523809523809524	0	9.523809523809524	0.47368421052631576	100.0	0	100.0	0	50.0	50.0	0	0	100.0	100.0	0	100.0	0	100.0	0	0	100.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	10.5	13.0	3.388888888888889	13	0	0	0	0	50.0	50.0	50.0	50.0	4.761904761904762	0	4.761904761904762	9.523809523809524	0	4.761904761904762	0	9.523809523809524	0	0	0	0	0	0	0	14.285714285714286	4.761904761904762	0	0	0	0	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0	0	4.761904761904762	9.523809523809524	0	9.523809523809524	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_40.conllu	1	14	14.0	4.3076923076923075	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	28.571428571428573	21.428571428571427	7.142857142857143	0	0	0	7.142857142857143	0	0	0.38461538461538464	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	11.0	2.9166666666666665	11	0	0	0	0	0	0	100.0	0.0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	28.571428571428573	0	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	0	0
german_clean_41.conllu	1	5	5.0	8.0	40.0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	3.0	1.6666666666666667	3	0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0
german_clean_42.conllu	1	25	25.0	6.7727272727272725	8.0	12.0	0	4.0	0	24.0	20.0	4.0	0	0	12.0	12.0	0	4.0	0.5	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	5.0	25.0	21.0	3.619047619047619	21	1.0	1	100.0	0	0	0	100.0	0.0	0	0	4.0	4.0	0	0	4.0	12.0	0	0	0	0	4.0	0	0	24.0	0	0	0	0	4.0	0	0	16.0	0	0	4.0	0	0	8.0	0	12.0	4.0	0	100.0	0.0	0	0	0	0	0
german_clean_43.conllu	1	26	26.0	6.375	3.8461538461538463	23.076923076923077	3.8461538461538463	3.8461538461538463	3.8461538461538463	15.384615384615385	23.076923076923077	3.8461538461538463	0	0	7.6923076923076925	7.6923076923076925	0	3.8461538461538463	0.4583333333333333	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	0.0	0	0	0	0	0	0	0	3.0	26.0	23.0	6.260869565217392	23	1.0	1	100.0	0	0	0	0	0	0	0	7.6923076923076925	0	3.8461538461538463	0	3.8461538461538463	23.076923076923077	3.8461538461538463	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	0	0	11.538461538461538	0	0	0	0	0	19.23076923076923	0	7.6923076923076925	3.8461538461538463	0	100.0	0.0	0	0	0	0	0
german_clean_44.conllu	1	21	21.0	6.65	14.285714285714286	14.285714285714286	4.761904761904762	4.761904761904762	0	19.047619047619047	28.571428571428573	0	0	4.761904761904762	0	4.761904761904762	0	4.761904761904762	0.55	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	21.0	19.0	4.7894736842105265	19	1.0	2	100.0	0	100.0	0.0	0	0	0	0	4.761904761904762	14.285714285714286	0	0	4.761904761904762	14.285714285714286	0	0	0	0	0	0	0	23.80952380952381	0	0	0	0	0	0	0	19.047619047619047	0	0	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	4.761904761904762	0	100.0	0.0	0	0	0	0	0
german_clean_45.conllu	1	15	15.0	7.615384615384615	0	6.666666666666667	13.333333333333334	6.666666666666667	13.333333333333334	0	26.666666666666668	0	6.666666666666667	0	0	13.333333333333334	0	13.333333333333334	0.6153846153846154	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	4.0	7.5	12.0	2.8333333333333335	12	0	0	0	0	0	0	100.0	0.0	6.666666666666667	0	13.333333333333334	0	6.666666666666667	0	6.666666666666667	6.666666666666667	13.333333333333334	0	0	0	6.666666666666667	0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	0	6.666666666666667	0	0	6.666666666666667	0	13.333333333333334	6.666666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0
german_clean_46.conllu	1	28	28.0	5.416666666666667	7.142857142857143	14.285714285714286	3.5714285714285716	3.5714285714285716	0	10.714285714285714	25.0	3.5714285714285716	3.5714285714285716	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0.5	100.0	0	100.0	0	50.0	50.0	0	100.0	0	100.0	0	0	100.0	100.0	0	100.0	0	2.0	100.0	3.0	0	50.0	0	0	0	50.0	0	6.0	14.0	22.0	3.9130434782608696	22	1.3333333333333333	3	66.66666666666667	33.333333333333336	100.0	0.0	66.66666666666667	33.333333333333336	3.5714285714285716	0	7.142857142857143	3.5714285714285716	0	3.5714285714285716	0	14.285714285714286	0	0	0	0	0	0	0	10.714285714285714	0	0	0	0	0	0	0	14.285714285714286	0	10.714285714285714	0	3.5714285714285716	7.142857142857143	0	3.5714285714285716	14.285714285714286	3.5714285714285716	0	100.0	0.0	0	0	0	0	0
german_clean_47.conllu	1	18	18.0	5.25	5.555555555555555	16.666666666666668	11.11111111111111	5.555555555555555	0	0	22.22222222222222	0	0	5.555555555555555	11.11111111111111	11.11111111111111	0	11.11111111111111	0.6875	100.0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	9.0	12.0	2.8666666666666667	12	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	11.11111111111111	5.555555555555555	5.555555555555555	0	5.555555555555555	16.666666666666668	0	0	0	0	0	0	0	0	0	5.555555555555555	0	0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	5.555555555555555	11.11111111111111	5.555555555555555	11.11111111111111	5.555555555555555	0	100.0	0.0	0	0	0	0	0
german_clean_48.conllu	1	12	12.0	7.111111111111111	8.333333333333334	8.333333333333334	0	0	0	16.666666666666668	25.0	8.333333333333334	0	0	0	25.0	0	8.333333333333334	0.5555555555555556	100.0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	12.0	3.0	1.625	3	1.0	1	100.0	0	100.0	0.0	100.0	0.0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	0	25.0	8.333333333333334	8.333333333333334	100.0	0.0	0	0	0	0	0
german_clean_49.conllu	1	10	10.0	6.857142857142857	10.0	0	0	10.0	0	0	20.0	0	0	0	30.0	30.0	0	0	0.8571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	3.0	1.6666666666666667	3	0	0	0	0	0	0	100.0	0.0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	10.0	0	0	0	0	10.0	0	0	0	0	0	30.0	10.0	0	0	0	0	0	0	0	0
german_clean_50.conllu	1	12	12.0	5.090909090909091	8.333333333333334	8.333333333333334	0	8.333333333333334	0	33.333333333333336	33.333333333333336	0	0	0	0	8.333333333333334	0	0	0.45454545454545453	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	12.0	6.0	2.1	6	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	33.333333333333336	0	0	0	0	0	0	0	16.666666666666668	0	8.333333333333334	0	0	0	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0
german_clean_51.conllu	1	27	27.0	4.72	3.7037037037037037	14.814814814814815	7.407407407407407	7.407407407407407	3.7037037037037037	22.22222222222222	22.22222222222222	0	0	3.7037037037037037	0	7.407407407407407	0	7.407407407407407	0.44	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	3.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	9.0	15.0	3.5833333333333335	15	1.0	1	100.0	0	0	0	100.0	0.0	3.7037037037037037	0	7.407407407407407	3.7037037037037037	0	0	3.7037037037037037	14.814814814814815	3.7037037037037037	0	0	0	3.7037037037037037	3.7037037037037037	0	22.22222222222222	0	0	0	0	0	0	0	3.7037037037037037	0	7.407407407407407	0	0	0	11.11111111111111	0	7.407407407407407	3.7037037037037037	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_52.conllu	1	16	16.0	5.785714285714286	6.25	12.5	0	0	6.25	18.75	31.25	0	0	6.25	0	12.5	0	6.25	0.5	100.0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	16.0	4.0	1.7692307692307692	4	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	6.25	6.25	0	0	12.5	6.25	0	0	0	6.25	0	0	18.75	0	0	0	0	0	0	0	6.25	0	6.25	0	0	6.25	6.25	0	12.5	6.25	0	100.0	0.0	0	0	0	0	0
german_clean_53.conllu	1	8	8.0	5.142857142857143	12.5	0	25.0	0	0	12.5	25.0	0	0	0	0	12.5	0	12.5	0.8571428571428571	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	8.0	4.0	1.6666666666666667	4	0	0	0	0	0	0	0.0	100.0	0	0	25.0	12.5	12.5	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
german_clean_54.conllu	1	12	12.0	5.909090909090909	8.333333333333334	16.666666666666668	0	8.333333333333334	0	16.666666666666668	25.0	0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0.45454545454545453	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	2.0	12.0	9.0	3.4	9	0	0	0	0	0	0	100.0	0.0	0	0	8.333333333333334	0	0	0	8.333333333333334	16.666666666666668	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	16.666666666666668	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0
german_clean_55.conllu	1	25	25.0	6.521739130434782	12.0	16.0	4.0	4.0	4.0	16.0	16.0	0	0	0	12.0	8.0	0	8.0	0.5652173913043478	100.0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	12.5	6.0	2.1363636363636362	6	1.0	2	100.0	0	0	0	100.0	0.0	0	0	8.0	8.0	4.0	0	4.0	16.0	4.0	0	0	0	8.0	0	0	16.0	0	0	0	0	0	0	0	8.0	0	0	4.0	0	0	8.0	0	8.0	4.0	0	100.0	0.0	0	0	0	0	0
german_clean_56.conllu	1	8	8.0	3.857142857142857	0	12.5	0	12.5	0	25.0	25.0	12.5	0	0	0	12.5	0	0	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	5.0	2.3333333333333335	5	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	25.0	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	12.5	12.5	0	0	0	0	0	0	0	0
german_clean_57.conllu	1	16	16.0	7.666666666666667	12.5	12.5	6.25	0	12.5	12.5	18.75	0	0	0	12.5	6.25	0	6.25	0.6	100.0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	16.0	6.0	2.0714285714285716	6	0	0	0	0	0	0	0	0	0	0	6.25	12.5	0	0	0	12.5	12.5	0	0	0	6.25	0	6.25	12.5	0	0	0	0	0	0	0	6.25	0	0	0	0	0	6.25	0	6.25	6.25	6.25	100.0	0.0	0	0	0	0	0
german_clean_58.conllu	1	13	13.0	5.833333333333333	7.6923076923076925	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	15.384615384615385	23.076923076923077	0	0	23.076923076923077	0	7.6923076923076925	0	0	0.4166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	13.0	5.0	1.9090909090909092	5	1.0	1	100.0	0	0	0	0.0	100.0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	30.76923076923077	0	0	0	0	0	0	0	23.076923076923077	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0
german_clean_59.conllu	1	19	19.0	6.352941176470588	5.2631578947368425	5.2631578947368425	5.2631578947368425	10.526315789473685	0	26.31578947368421	31.57894736842105	0	0	5.2631578947368425	0	10.526315789473685	0	0	0.47058823529411764	0	0	0	0	0	0	0	0	0	50.0	50.0	50.0	50.0	100.0	0	50.0	50.0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	19.0	16.0	4.6875	16	1.0	1	100.0	0	0	0	100.0	0.0	0	0	5.2631578947368425	0	0	0	0	5.2631578947368425	0	0	0	0	0	10.526315789473685	0	31.57894736842105	0	0	0	0	0	0	0	21.05263157894737	0	10.526315789473685	0	0	0	0	0	10.526315789473685	5.2631578947368425	0	100.0	0.0	0	0	0	0	0
german_clean_60.conllu	1	20	20.0	6.882352941176471	5.0	5.0	10.0	15.0	0	0	15.0	0	0	15.0	0	15.0	5.0	15.0	0.5294117647058824	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	50.0	50.0	100.0	0	100.0	0	3.0	100.0	4.0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	4.0	6.666666666666667	8.0	2.8125	8	0	0	0	0	100.0	0.0	100.0	0.0	5.0	0	15.0	0	0	10.0	5.0	5.0	0	5.0	0	0	0	0	0	5.0	0	0	0	0	0	0	5.0	0	0	10.0	0	0	10.0	5.0	0	15.0	5.0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
german_clean_61.conllu	1	12	12.0	6.2727272727272725	8.333333333333334	16.666666666666668	8.333333333333334	8.333333333333334	0	8.333333333333334	25.0	0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0.5454545454545454	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	12.0	10.0	3.8	10	0	0	0	0	100.0	0.0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	16.666666666666668	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	16.666666666666668	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0
german_clean_62.conllu	1	11	11.0	5.6	9.090909090909092	9.090909090909092	0	9.090909090909092	9.090909090909092	18.181818181818183	36.36363636363637	0	0	0	0	9.090909090909092	0	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	11.0	4.0	1.8888888888888888	4	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	18.181818181818183	0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0
german_clean_63.conllu	1	23	23.0	5.857142857142857	17.391304347826086	8.695652173913043	8.695652173913043	8.695652173913043	0	17.391304347826086	17.391304347826086	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	4.3478260869565215	0.5238095238095238	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	11.5	17.0	3.7	17	1.0	1	100.0	0	100.0	0.0	100.0	0.0	0	4.3478260869565215	13.043478260869565	8.695652173913043	0	0	4.3478260869565215	8.695652173913043	0	0	0	0	0	4.3478260869565215	0	17.391304347826086	0	0	0	0	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	50.0	50.0	0.0	100.0	1.0	100.0	0
german_clean_64.conllu	1	28	28.0	7.708333333333333	21.428571428571427	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	14.285714285714286	25.0	0	0	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0.625	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	7.0	14.0	16.0	3.4347826086956523	16	0	0	0	0	50.0	50.0	100.0	0.0	3.5714285714285716	0	3.5714285714285716	17.857142857142858	0	0	3.5714285714285716	3.5714285714285716	3.5714285714285716	0	0	0	7.142857142857143	0	0	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	0	3.5714285714285716	3.5714285714285716	0	7.142857142857143	3.5714285714285716	0	14.285714285714286	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_65.conllu	1	25	25.0	6.0	4.0	16.0	4.0	8.0	8.0	12.0	28.0	0	0	4.0	0	8.0	0	8.0	0.4782608695652174	0	100.0	100.0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	12.5	17.0	3.772727272727273	17	1.0	1	100.0	0	100.0	0.0	100.0	0.0	4.0	0	4.0	4.0	0	4.0	4.0	16.0	8.0	0	0	0	4.0	0	0	12.0	0	0	0	0	0	0	0	8.0	0	4.0	4.0	0	4.0	8.0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_66.conllu	1	25	25.0	6.181818181818182	12.0	8.0	4.0	0	0	12.0	24.0	0	0	4.0	0	12.0	8.0	16.0	0.6363636363636364	0	100.0	100.0	0	75.0	0	25.0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	4.0	100.0	2.5	25.0	0	0	50.0	25.0	0	0	5.0	6.25	9.0	2.7142857142857144	9	0	0	0	0	100.0	0.0	100.0	0.0	0	0	4.0	12.0	0	4.0	0	8.0	0	8.0	0	0	0	0	0	16.0	0	0	0	0	0	0	8.0	0	0	12.0	0	0	4.0	8.0	0	12.0	4.0	0	25.0	75.0	66.66666666666667	33.333333333333336	1.5	50.0	50.0
