identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_SYM	upos_dist_PRON	upos_dist_PROPN	upos_dist_ADP	upos_dist_NUM	upos_dist_DET	upos_dist_ADJ	upos_dist_AUX	upos_dist_PART	upos_dist_NOUN	upos_dist_ADV	upos_dist_SCONJ	upos_dist_VERB	upos_dist_INTJ	upos_dist_PUNCT	upos_dist_CCONJ	upos_dist_X	lexical_density	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Part	verbs_form_dist_Inf	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_form_dist_Ger	aux_num_pers_dist_Sing+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_+	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_ccomp	dep_dist_det:predet	dep_dist_reparandum	dep_dist_nmod:tmod	dep_dist_aux	dep_dist_cc	dep_dist_compound	dep_dist_goeswith	dep_dist_nmod:poss	dep_dist_acl:relcl	dep_dist_nsubj:pass	dep_dist_nsubj	dep_dist_aux:pass	dep_dist_advmod	dep_dist_fixed	dep_dist_cc:preconj	dep_dist_xcomp	dep_dist_advcl	dep_dist_appos	dep_dist_nummod	dep_dist_conj	dep_dist_iobj	dep_dist_cop	dep_dist_obl:npmod	dep_dist_expl	dep_dist_mark	dep_dist_dislocated	dep_dist_vocative	dep_dist_nmod	dep_dist_flat	dep_dist_obj	dep_dist_dep	dep_dist_csubj	dep_dist_parataxis	dep_dist_root	dep_dist_compound:prt	dep_dist_acl	dep_dist_csubj:pass	dep_dist_case	dep_dist_det	dep_dist_obl	dep_dist_nmod:npmod	dep_dist_punct	dep_dist_obl:tmod	dep_dist_amod	dep_dist_orphan	dep_dist_discourse	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_6	verb_edges_dist_5	verb_edges_dist_2	verb_edges_dist_0	verb_edges_dist_1	avg_verb_edges
01111018.conllu	1	14	14.0	4.538461538461538	0	14.285714285714286	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	14.285714285714286	21.428571428571427	0	0	21.428571428571427	0	7.142857142857143	0	0	0.46153846153846156	0	0	100.0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	3.0	100.0	4.666666666666667	1.9166666666666667	5.0	5.0	0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	14.285714285714286	0	0	0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	0	0	33.333333333333336	33.333333333333336	1.3333333333333333
01111021.conllu	1	26	26.0	4.875	7.6923076923076925	7.6923076923076925	7.6923076923076925	7.6923076923076925	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	0	26.923076923076923	3.8461538461538463	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	0.5	100.0	0	100.0	50.0	0	50.0	0	0	100.0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	2.0	100.0	13.0	3.0434782608695654	11.0	11.0	0	0	0	0	0	0	7.6923076923076925	23.076923076923077	0	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0	0	3.8461538461538463	0	0	0	3.8461538461538463	0	0	0	7.6923076923076925	3.8461538461538463	7.6923076923076925	0	7.6923076923076925	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	2.5
01111030.conllu	1	21	21.0	4.55	0	14.285714285714286	0	14.285714285714286	0	9.523809523809524	4.761904761904762	9.523809523809524	4.761904761904762	19.047619047619047	0	4.761904761904762	14.285714285714286	0	4.761904761904762	0	0	0.4	100.0	33.333333333333336	66.66666666666667	66.66666666666667	0	33.333333333333336	0	100.0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	3.0	100.0	7.0	2.6315789473684212	7.0	7.0	0	4.761904761904762	0	0	0	9.523809523809524	0	0	0	0	4.761904761904762	0	14.285714285714286	0	4.761904761904762	0	0	0	0	0	0	0	0	0	0	0	4.761904761904762	0	0	4.761904761904762	0	4.761904761904762	0	0	0	4.761904761904762	0	0	0	14.285714285714286	9.523809523809524	9.523809523809524	0	4.761904761904762	0	4.761904761904762	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	33.333333333333336	0	0	0	33.333333333333336	0	2.3333333333333335
01112002.conllu	1	22	22.0	4.190476190476191	0	0	9.090909090909092	9.090909090909092	0	13.636363636363637	0	4.545454545454546	13.636363636363637	18.181818181818183	0	4.545454545454546	22.727272727272727	0	4.545454545454546	0	0	0.5238095238095238	0	100.0	0	20.0	40.0	0	40.0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	5.0	100.0	4.4	2.2	8.0	8.0	0	0	0	0	0	4.545454545454546	0	0	0	4.545454545454546	0	0	4.545454545454546	0	0	0	0	4.545454545454546	9.090909090909092	0	0	0	0	0	0	0	13.636363636363637	0	0	0	0	13.636363636363637	0	0	0	4.545454545454546	4.545454545454546	4.545454545454546	0	9.090909090909092	13.636363636363637	4.545454545454546	0	4.545454545454546	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	20.0	20.0	0	0	20.0	20.0	20.0	2.0
01112012.conllu	1	9	9.0	4.625	0	0	0	11.11111111111111	0	22.22222222222222	0	11.11111111111111	0	33.333333333333336	0	0	11.11111111111111	0	11.11111111111111	0	0	0.5	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	1.0	100.0	9.0	1.4285714285714286	2.0	2.0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	11.11111111111111	22.22222222222222	0	0	11.11111111111111	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01112014.conllu	1	29	29.0	4.642857142857143	0	0	3.4482758620689653	13.793103448275861	3.4482758620689653	10.344827586206897	13.793103448275861	3.4482758620689653	3.4482758620689653	24.137931034482758	0	3.4482758620689653	17.24137931034483	0	3.4482758620689653	0	0	0.6071428571428571	100.0	0	100.0	0	40.0	40.0	20.0	0	100.0	0	0	0	100.0	0	0	0	0	0	100.0	5.0	100.0	5.8	2.185185185185185	10.0	10.0	0	3.4482758620689653	0	0	0	3.4482758620689653	0	0	0	0	0	0	10.344827586206897	0	0	0	0	3.4482758620689653	3.4482758620689653	0	0	0	0	0	0	0	6.896551724137931	0	0	3.4482758620689653	0	10.344827586206897	0	0	0	3.4482758620689653	0	3.4482758620689653	0	13.793103448275861	10.344827586206897	10.344827586206897	0	3.4482758620689653	0	10.344827586206897	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	40.0	20.0	0	0	0	20.0	20.0	2.2
01113021.conllu	1	19	19.0	3.9411764705882355	0	5.2631578947368425	0	10.526315789473685	0	15.789473684210526	15.789473684210526	5.2631578947368425	0	21.05263157894737	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	5.2631578947368425	0	0.5294117647058824	0	0	100.0	100.0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	19.0	2.5625	11.0	11.0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	0	0	0	5.2631578947368425	0	0	0	0	0	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	5.2631578947368425	0	0	0	10.526315789473685	15.789473684210526	5.2631578947368425	0	10.526315789473685	0	15.789473684210526	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01114012.conllu	1	25	25.0	4.809523809523809	0	8.0	4.0	8.0	0	8.0	12.0	4.0	4.0	16.0	4.0	4.0	12.0	0	16.0	0	0	0.5714285714285714	100.0	0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	100.0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	4.0	100.0	6.25	3.6	13.0	13.0	0	4.0	0	0	0	0	0	0	0	4.0	0	0	8.0	0	4.0	0	0	4.0	4.0	0	0	0	0	4.0	0	0	8.0	0	0	4.0	0	8.0	0	0	0	4.0	0	0	0	8.0	8.0	0	0	16.0	0	12.0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	1.0
01114025.conllu	1	26	26.0	4.28	0	0	3.8461538461538463	19.23076923076923	15.384615384615385	3.8461538461538463	7.6923076923076925	11.538461538461538	0	15.384615384615385	3.8461538461538463	3.8461538461538463	11.538461538461538	0	3.8461538461538463	0	0	0.44	100.0	50.0	50.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	100.0	100.0	50.0	50.0	66.66666666666667	0	33.333333333333336	0	0	0	100.0	3.0	100.0	8.666666666666666	2.7083333333333335	9.0	9.0	0	3.8461538461538463	0	0	0	7.6923076923076925	0	3.8461538461538463	0	0	0	3.8461538461538463	7.6923076923076925	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	0	3.8461538461538463	0	0	0	0	0	3.8461538461538463	0	0	7.6923076923076925	0	0	0	0	0	3.8461538461538463	0	0	0	15.384615384615385	3.8461538461538463	7.6923076923076925	0	3.8461538461538463	0	3.8461538461538463	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	66.66666666666667	0	0	0	0	33.333333333333336	0	2.0
01115005.conllu	1	9	9.0	4.0	0	11.11111111111111	22.22222222222222	11.11111111111111	11.11111111111111	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	22.22222222222222	0	0	0.42857142857142855	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	1.0	100.0	9.0	1.6666666666666667	3.0	3.0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	0	22.22222222222222	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01115013.conllu	1	20	20.0	3.6315789473684212	0	10.0	0	5.0	5.0	5.0	20.0	10.0	5.0	10.0	10.0	5.0	5.0	0	5.0	5.0	0	0.47368421052631576	0	0	0	0	100.0	0	0	0	0	100.0	50.0	50.0	100.0	0	0	0	50.0	0	50.0	2.0	0	10.0	2.3333333333333335	5.0	5.0	0	5.0	0	0	0	0	5.0	0	0	0	0	0	15.0	0	15.0	0	0	0	0	0	0	5.0	0	10.0	0	0	10.0	0	0	0	0	0	0	0	0	5.0	0	0	0	5.0	5.0	5.0	0	5.0	0	10.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	6.0
01116009.conllu	1	19	19.0	4.117647058823529	0	5.2631578947368425	15.789473684210526	21.05263157894737	0	15.789473684210526	0	0	0	15.789473684210526	0	0	10.526315789473685	0	10.526315789473685	5.2631578947368425	0	0.47058823529411764	100.0	0	100.0	0	0	50.0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.5	2.875	8.0	8.0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	0	0	5.2631578947368425	0	0	0	0	0	0	0	0	0	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	0	15.789473684210526	15.789473684210526	15.789473684210526	0	10.526315789473685	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	1.0
01116014.conllu	1	5	5.0	5.5	0	0	0	0	0	20.0	20.0	20.0	0	20.0	0	0	0	0	20.0	0	0	0.5	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	1.3333333333333333	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01116018.conllu	1	23	23.0	4.2	0	8.695652173913043	0	13.043478260869565	0	13.043478260869565	0	8.695652173913043	4.3478260869565215	17.391304347826086	4.3478260869565215	0	13.043478260869565	0	13.043478260869565	4.3478260869565215	0	0.4	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	3.0	100.0	7.666666666666667	2.4210526315789473	6.0	6.0	0	0	4.3478260869565215	0	0	8.695652173913043	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3478260869565215	0	0	0	0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	8.695652173913043	8.695652173913043	8.695652173913043	0	13.043478260869565	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	33.333333333333336	0	0	33.333333333333336	33.333333333333336	0	2.0
01116021.conllu	1	14	14.0	5.818181818181818	0	14.285714285714286	0	7.142857142857143	0	0	0	0	0	28.571428571428573	7.142857142857143	0	21.428571428571427	0	21.428571428571427	0	0	0.7272727272727273	100.0	100.0	0	0	0	66.66666666666667	33.333333333333336	50.0	50.0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	4.666666666666667	2.8	10.0	10.0	0	0	0	0	0	0	0	7.142857142857143	0	14.285714285714286	0	0	14.285714285714286	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	7.142857142857143	0	21.428571428571427	0	7.142857142857143	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	1.3333333333333333
01116035.conllu	1	15	15.0	4.153846153846154	0	13.333333333333334	6.666666666666667	0	0	13.333333333333334	0	13.333333333333334	6.666666666666667	6.666666666666667	0	0	20.0	0	13.333333333333334	6.666666666666667	0	0.38461538461538464	0	0	100.0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	50.0	0	0	50.0	0	0	100.0	3.0	100.0	5.0	2.3333333333333335	10.0	10.0	0	0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	6.666666666666667	0	0	0	0	20.0	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	0	33.333333333333336	33.333333333333336	0	1.6666666666666667
01117007.conllu	1	16	16.0	4.0	0	6.25	0	18.75	0	6.25	6.25	0	0	37.5	0	0	6.25	0	6.25	12.5	0	0.5333333333333333	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	16.0	3.5	13.0	13.0	0	0	0	0	0	0	12.5	6.25	0	0	0	0	6.25	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	6.25	0	0	0	0	0	6.25	0	0	0	18.75	6.25	12.5	0	6.25	0	6.25	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01117014.conllu	1	11	11.0	4.5	0	9.090909090909092	0	9.090909090909092	0	0	18.181818181818183	9.090909090909092	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	27.272727272727273	0	0	0.5	0	0	100.0	100.0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	0	11.0	2.7142857142857144	8.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	0	27.272727272727273	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	2.0
01118003.conllu	1	4	4.0	3.3333333333333335	0	0	0	0	0	25.0	0	0	0	25.0	0	0	25.0	0	25.0	0	0	0.6666666666666666	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	1.5	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	25.0	0	0	0	0	25.0	0	0	25.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01118010.conllu	1	17	17.0	4.266666666666667	0	5.882352941176471	0	11.764705882352942	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	29.41176470588235	0	0	11.764705882352942	0	11.764705882352942	0	0	0.5333333333333333	0	0	100.0	50.0	0	0	50.0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	8.5	2.2857142857142856	6.0	6.0	0	0	0	0	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0	0	5.882352941176471	0	0	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	0	5.882352941176471	0	0	0	17.647058823529413	5.882352941176471	11.764705882352942	0	11.764705882352942	0	5.882352941176471	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	50.0	50.0	0.5
01118017.conllu	1	15	15.0	5.916666666666667	0	0	6.666666666666667	0	0	6.666666666666667	0	13.333333333333334	0	20.0	13.333333333333334	6.666666666666667	13.333333333333334	0	20.0	0	0	0.6666666666666666	0	0	100.0	100.0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	2.0	100.0	7.5	2.090909090909091	5.0	5.0	0	0	0	0	0	13.333333333333334	0	6.666666666666667	0	0	0	0	13.333333333333334	0	13.333333333333334	0	0	0	6.666666666666667	0	0	0	0	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	0	0	20.0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.5
01119011.conllu	1	27	27.0	4.826086956521739	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	3.7037037037037037	3.7037037037037037	33.333333333333336	3.7037037037037037	0	3.7037037037037037	0	14.814814814814815	3.7037037037037037	0	0.6086956521739131	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	0	27.0	2.909090909090909	10.0	10.0	0	0	0	0	0	0	3.7037037037037037	11.11111111111111	0	3.7037037037037037	0	0	3.7037037037037037	0	0	0	0	0	0	0	0	3.7037037037037037	0	3.7037037037037037	0	0	0	0	0	3.7037037037037037	0	0	0	0	0	3.7037037037037037	0	0	0	14.814814814814815	11.11111111111111	7.407407407407407	0	14.814814814814815	0	14.814814814814815	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	2.0
01119012.conllu	1	22	22.0	5.333333333333333	0	4.545454545454546	4.545454545454546	13.636363636363637	4.545454545454546	4.545454545454546	9.090909090909092	0	0	18.181818181818183	0	4.545454545454546	18.181818181818183	0	18.181818181818183	0	0	0.6111111111111112	100.0	66.66666666666667	33.333333333333336	25.0	0	50.0	25.0	100.0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	5.5	2.5294117647058822	6.0	6.0	0	0	0	0	0	0	0	9.090909090909092	0	0	4.545454545454546	0	9.090909090909092	0	0	0	0	4.545454545454546	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	0	0	0	0	0	0	0	4.545454545454546	0	0	0	9.090909090909092	4.545454545454546	13.636363636363637	0	18.181818181818183	4.545454545454546	9.090909090909092	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	25.0	0	0	0	50.0	25.0	0	1.75
01119017.conllu	1	15	15.0	4.636363636363637	0	6.666666666666667	6.666666666666667	13.333333333333334	0	6.666666666666667	6.666666666666667	0	0	20.0	0	0	6.666666666666667	0	26.666666666666668	6.666666666666667	0	0.5454545454545454	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	15.0	2.3	6.0	6.0	0	0	0	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	0	6.666666666666667	6.666666666666667	0	0	26.666666666666668	0	6.666666666666667	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01119019.conllu	1	12	12.0	4.0	0	0	0	0	0	16.666666666666668	0	8.333333333333334	8.333333333333334	25.0	16.666666666666668	0	0	0	25.0	0	0	0.5555555555555556	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	3.75	9.0	9.0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	16.666666666666668	0	0	25.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01120008.conllu	1	26	26.0	4.956521739130435	0	3.8461538461538463	3.8461538461538463	19.23076923076923	0	7.6923076923076925	15.384615384615385	3.8461538461538463	3.8461538461538463	23.076923076923077	0	0	7.6923076923076925	0	11.538461538461538	0	0	0.5652173913043478	100.0	100.0	0	0	50.0	50.0	0	0	100.0	0	0	0	100.0	0	0	0	0	0	100.0	2.0	100.0	13.0	2.6363636363636362	16.0	16.0	0	0	0	0	0	3.8461538461538463	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.538461538461538	0	3.8461538461538463	0	0	0	3.8461538461538463	0	0	0	23.076923076923077	7.6923076923076925	7.6923076923076925	0	11.538461538461538	0	7.6923076923076925	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	2.0
01120010.conllu	1	18	18.0	4.0588235294117645	0	16.666666666666668	5.555555555555555	5.555555555555555	0	16.666666666666668	11.11111111111111	0	5.555555555555555	11.11111111111111	11.11111111111111	0	11.11111111111111	0	5.555555555555555	0	0	0.5294117647058824	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.0	1.875	5.0	5.0	0	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	0	11.11111111111111	0	16.666666666666668	5.555555555555555	0	5.555555555555555	0	0	0	0	0	0	0	0	0	0	0	5.555555555555555	0	11.11111111111111	0	0	0	5.555555555555555	0	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	0	5.555555555555555	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.5
01120020.conllu	1	9	9.0	4.142857142857143	0	11.11111111111111	0	11.11111111111111	0	22.22222222222222	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	0	0	22.22222222222222	0	0	0.2857142857142857	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.6666666666666667	3.0	3.0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0	22.22222222222222	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01121032.conllu	1	20	20.0	4.0	0	15.0	10.0	5.0	0	5.0	15.0	10.0	0	0	10.0	0	15.0	0	15.0	0	0	0.5882352941176471	100.0	0	100.0	0	33.333333333333336	66.66666666666667	0	0	100.0	100.0	100.0	0	100.0	0	0	0	50.0	0	50.0	4.0	100.0	5.0	2.8125	9.0	9.0	0	5.0	0	0	0	5.0	0	0	0	0	5.0	0	20.0	0	10.0	0	0	0	5.0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	5.0	5.0	5.0	0	15.0	0	10.0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	1.3333333333333333
01121051.conllu	1	7	7.0	3.8333333333333335	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	28.571428571428573	0	14.285714285714286	0	14.285714285714286	0	0	0.6666666666666666	0	100.0	0	100.0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	7.0	1.8	3.0	3.0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	14.285714285714286	0	28.571428571428573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01122024.conllu	1	24	24.0	4.2631578947368425	0	12.5	4.166666666666667	12.5	0	4.166666666666667	4.166666666666667	8.333333333333334	0	12.5	8.333333333333334	0	8.333333333333334	0	20.833333333333332	4.166666666666667	0	0.47368421052631576	100.0	50.0	50.0	0	0	100.0	0	50.0	50.0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	3.0	0	8.0	3.388888888888889	16.0	16.0	0	0	0	0	0	0	4.166666666666667	0	0	0	0	0	12.5	0	8.333333333333334	0	0	4.166666666666667	0	0	0	4.166666666666667	0	8.333333333333334	0	0	0	0	0	0	0	4.166666666666667	0	0	8.333333333333334	4.166666666666667	0	0	0	8.333333333333334	4.166666666666667	4.166666666666667	0	20.833333333333332	0	4.166666666666667	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	50.0	2.5
