identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_PART	upos_dist_PUNCT	upos_dist_PRON	upos_dist_ADJ	upos_dist_PROPN	upos_dist_VERB	upos_dist_CCONJ	upos_dist_ADV	upos_dist_AUX	upos_dist_X	upos_dist_NOUN	upos_dist_NUM	upos_dist_DET	lexical_density	verbs_mood_dist_Ind	verbs_mood_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Fut	verbs_form_dist_Ger	verbs_form_dist_Fin	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Past	aux_form_dist_Fin	aux_form_dist_Ger	aux_num_pers_dist_+	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_flat:name	dep_dist_flat	dep_dist_nsubj:pass	dep_dist_advmod	dep_dist_aux	dep_dist_csubj	dep_dist_dep	dep_dist_orphan	dep_dist_ccomp	dep_dist_advcl	dep_dist_cc	dep_dist_obj	dep_dist_fixed	dep_dist_punct	dep_dist_csubj:pass	dep_dist_obl:tmod	dep_dist_iobj	dep_dist_cop	dep_dist_conj	dep_dist_acl:relcl	dep_dist_nsubj	dep_dist_root	dep_dist_discourse	dep_dist_appos	dep_dist_case	dep_dist_nmod:poss	dep_dist_nummod	dep_dist_vocative	dep_dist_amod	dep_dist_goeswith	dep_dist_det	dep_dist_compound:lvc	dep_dist_obl	dep_dist_compound	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_0	verb_edges_dist_5	verb_edges_dist_1	verb_edges_dist_4	verb_edges_dist_6	avg_verb_edges	text	token_count	avg_token_freq	n_low_freq_words	avg_word_length	scaled_token_count	scaled_avg_word_length	scaled_lexical_density	scaled_avg_max_depth	scaled_avg_links_len	scaled_max_links_len	scaled_verbal_head_per_sent	scaled_avg_token_freq	scaled_n_low_freq_words
01024016.conllu	1	11	11.0	3.1	0.0	9.090909090909092	0.0	0.0	9.090909090909092	9.090909090909092	0.0	0.0	0.0	0.0	63.63636363636363	0.0	9.090909090909092	0.9	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2.2222222222222223	9.0	9.0	0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	9.090909090909092	18.181818181818183	18.181818181818183	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	9.090909090909092	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	RHS는 그 실험에 참여한초등학생들과 교사들이 보내온 의견을 수집했다.	8	3.94125	2	4.0	19.354838709677416	43.609022556390975	90.0	0.0	17.283950617283953	19.51219512195122	9.090909090909092	39.43124863804751	16.666666666666668
01025025.conllu	1	20	20.0	2.8	0.0	25.0	5.0	5.0	0.0	10.0	0.0	10.0	0.0	0.0	40.0	0.0	5.0	0.8666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	3.7857142857142856	18.0	18.0	0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	그녀는 다른 사람들의 신체 부위를 사고 입는다는 생각 전체에 여전히 '우웩(yuk)' 요소가 있다고 말한다.	14	5.017142857142857	1	3.357142857142857	38.70967741935483	29.108485499462937	86.66666666666667	0.0	39.39393939393939	41.46341463414634	18.181818181818183	67.56529589390779	8.333333333333334
01025040.conllu	1	13	13.0	3.25	15.384615384615385	7.6923076923076925	0.0	0.0	15.384615384615385	7.6923076923076925	0.0	7.6923076923076925	0.0	0.0	46.153846153846146	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	3.636363636363636	11.0	11.0	0	0.0	0.0	0.0	30.76923076923077	0.0	0.0	0.0	0.0	0.0	15.384615384615385	0.0	15.384615384615385	0.0	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	7.6923076923076925	7.6923076923076925	0.0	0.0	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6923076923076925	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	타를로는 중국에서는 일반적으로 모발을 화학 욕조에 넣어 큐티클을 완전히 없앤다고 설명했다.	11	4.121818181818182	4	3.6363636363636362	29.032258064516128	35.40669856459329	83.33333333333334	0.0	37.281910009182724	24.390243902439025	9.090909090909092	44.15301412468553	33.333333333333336
01025045.conllu	1	14	14.0	2.833333333333333	7.142857142857142	14.285714285714285	0.0	0.0	7.142857142857142	7.142857142857142	0.0	7.142857142857142	0.0	0.0	57.14285714285714	0.0	0.0	0.9166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	3.4545454545454546	12.0	12.0	0	0.0	0.0	0.0	7.142857142857142	0.0	0.0	0.0	0.0	0.0	14.285714285714285	0.0	14.285714285714285	0.0	14.285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	14.285714285714285	7.142857142857142	0.0	0.0	0.0	7.142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.428571428571427	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	타를로는 역사를 통틀어, 국제 모발 시장은 항상 정치적차원의 성격을 띤다고 말했다.	11	4.221818181818183	4	3.272727272727273	29.032258064516128	27.204374572795622	91.66666666666666	0.0	34.710743801652896	26.829268292682926	9.090909090909092	46.767962915271724	33.333333333333336
01026004.conllu	1	11	11.0	3.1	0.0	9.090909090909092	0.0	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	72.72727272727273	0.0	0.0	1.0	100.0	0.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	5.5	2.4444444444444446	9.0	9.0	0	0.0	0.0	0.0	18.181818181818183	9.090909090909092	0.0	0.0	0.0	0.0	9.090909090909092	0.0	18.181818181818183	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.181818181818183	0.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	푯말에는 오늘 밤에는 상향 전조등을 이용한처벌을 집행하겠다고 적혀 있다.	9	3.958888888888889	4	3.5555555555555554	22.58064516129032	33.58395989974937	100.0	0.0	20.426487093153764	19.51219512195122	18.181818181818183	39.89249654972035	33.333333333333336
01026016.conllu	1	11	11.0	2.5	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	81.81818181818181	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	7.0	7.0	0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	0.0	0.0	45.45454545454545	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	선전 교통 경찰은 전에 색다른 교통 위반 처벌 방법을 채택했다.	10	4.770000000000001	1	2.6	25.806451612903224	12.030075187969928	100.0	0.0	23.569023569023567	14.634146341463415	0.0	61.10263674003055	8.333333333333334
01027007.conllu	1	4	4.0	2.333333333333333	0.0	25.0	50.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	1.0	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	25.0	0.0	0.0	25.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	그들은 누구인가?	2	5.699999999999999	0	4.0	0.0	43.609022556390975	0.0	0.0	0.0	0.0	0.0	85.42166049248199	0.0
01027030.conllu	1	13	13.0	2.5	0.0	7.6923076923076925	0.0	0.0	7.6923076923076925	7.6923076923076925	0.0	0.0	7.6923076923076925	0.0	69.23076923076923	0.0	0.0	0.9166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	0.0	100.0	1.0	0.0	13.0	2.1818181818181817	6.0	6.0	0	0.0	0.0	0.0	7.6923076923076925	0.0	0.0	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	7.6923076923076925	0.0	0.0	0.0	7.6923076923076925	0.0	0.0	15.384615384615385	7.6923076923076925	0.0	0.0	0.0	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.46153846153846	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	올해 민주당 측 토론 주제는 대부분이 백인 남성의 정체성에 관한 것이었다.	11	4.827272727272727	1	2.8181818181818183	29.032258064516128	16.951469583048535	91.66666666666666	0.0	16.712580348943984	12.19512195121951	9.090909090909092	62.60028922918441	8.333333333333334
01027041.conllu	1	11	11.0	3.5	0.0	9.090909090909092	18.181818181818183	0.0	9.090909090909092	18.181818181818183	0.0	0.0	0.0	0.0	45.45454545454545	0.0	0.0	0.8	100.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	5.5	2.2222222222222223	8.0	8.0	0	0.0	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	9.090909090909092	0.0	0.0	9.090909090909092	18.181818181818183	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	나는 사람들이 트럼프에게 투표하는이유를 이해했는지나중에 그녀에게 물어 보았다.	8	5.44625	0	4.5	19.354838709677416	54.88721804511278	80.0	0.0	17.283950617283953	17.073170731707318	18.181818181818183	78.78622793636957	0.0
01027049.conllu	1	9	9.0	2.375	0.0	11.111111111111109	11.111111111111109	22.222222222222218	0.0	22.222222222222218	0.0	0.0	0.0	0.0	33.333333333333336	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.5	1.7142857142857142	5.0	5.0	0	0.0	0.0	0.0	11.111111111111109	0.0	0.0	11.111111111111109	0.0	0.0	0.0	0.0	0.0	0.0	11.111111111111109	0.0	0.0	0.0	0.0	0.0	11.111111111111109	22.222222222222218	11.111111111111109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.111111111111109	0.0	11.111111111111109	0.0	0.0	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	모두가 그것에 들고 일어날 수 있는 것은 아니다.	8	6.025	0	2.5	19.354838709677416	9.774436090225564	87.5	0.0	10.1010101010101	9.75609756097561	18.181818181818183	93.92024406188712	0.0
01028022.conllu	1	21	21.0	2.75	19.047619047619047	23.809523809523807	14.285714285714285	0.0	14.285714285714285	4.761904761904762	0.0	9.523809523809524	4.761904761904762	4.761904761904762	4.761904761904762	0.0	0.0	0.4375	0.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	100.0	0.0	100.0	2.0	0.0	10.5	5.133333333333334	19.0	19.0	0	4.761904761904762	0.0	0.0	9.523809523809524	0.0	4.761904761904762	0.0	0.0	0.0	9.523809523809524	0.0	4.761904761904762	0.0	23.809523809523807	0.0	0.0	0.0	4.761904761904762	0.0	0.0	9.523809523809524	4.761904761904762	4.761904761904762	0.0	14.285714285714285	4.761904761904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	6.0	폴은 다행히 소니 오스트레일리아의 누군가가 "이봐, 그나저나 너희들 이거 알아차렸어?'라고 물었다고 말했다.	12	4.105833333333333	3	4.083333333333333	32.258064516129025	45.488721804511265	43.75	0.0	58.45117845117845	43.90243902439025	18.181818181818183	43.73501852255393	25.0
01029006.conllu	1	20	20.0	2.9411764705882355	5.0	15.0	0.0	0.0	15.0	10.0	0.0	5.0	5.0	0.0	40.0	5.0	0.0	0.8235294117647058	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	3.0	0.0	6.666666666666668	1.9375	7.0	7.0	0	0.0	0.0	5.0	20.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	5.0	0.0	15.0	0.0	5.0	0.0	0.0	5.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	2014년에 합병된크림 반도에서 펼친 러시아의 작전에 대해 "매우 합리적"이라고 표현한시갈의 발언이 대서특필되었다.	12	3.9066666666666667	6	4.416666666666667	32.258064516129025	53.00751879699249	82.35294117647058	0.0	13.257575757575758	14.634146341463415	27.272727272727273	38.52691218130312	50.0
01029007.conllu	1	11	11.0	2.8	0.0	9.090909090909092	18.181818181818183	18.181818181818183	0.0	9.090909090909092	0.0	0.0	9.090909090909092	0.0	36.36363636363637	0.0	0.0	0.7	100.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	5.5	1.8888888888888888	5.0	5.0	0	0.0	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	9.090909090909092	9.090909090909092	0.0	0.0	0.0	9.090909090909092	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	예민한 감각의 기타리스트인 그는 같은 해 그곳에서 콘서트를 열었다.	9	5.1433333333333335	1	3.2222222222222223	22.58064516129032	26.065162907268167	70.0	0.0	12.570145903479236	9.75609756097561	18.181818181818183	70.8651122248856	8.333333333333334
01029011.conllu	1	17	17.0	3.125	0.0	5.882352941176472	0.0	0.0	35.29411764705883	0.0	0.0	5.882352941176472	5.882352941176472	0.0	41.1764705882353	5.882352941176472	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	2.466666666666667	9.0	9.0	0	0.0	0.0	0.0	17.647058823529417	0.0	0.0	0.0	0.0	0.0	5.882352941176472	0.0	11.764705882352944	0.0	5.882352941176472	0.0	0.0	0.0	5.882352941176472	5.882352941176472	5.882352941176472	11.764705882352944	5.882352941176472	0.0	0.0	0.0	0.0	5.882352941176472	0.0	0.0	0.0	0.0	0.0	0.0	17.647058823529417	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	할머니가 러시아 극동 블라디보스토크 출신인 시갈은 최근에 자주 러시아를 방문했고9월에 캄차카와 사할린을 방문했다.	13	3.8076923076923084	5	3.923076923076923	35.48387096774193	41.87391555812608	87.5	0.0	20.740740740740744	19.51219512195122	9.090909090909092	35.938783378312706	41.66666666666667
01029014.conllu	1	14	14.0	2.8461538461538463	0.0	7.142857142857142	0.0	0.0	21.428571428571427	0.0	0.0	0.0	0.0	0.0	71.42857142857143	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	11.0	0	0.0	0.0	0.0	21.428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.285714285714285	0.0	7.142857142857142	0.0	0.0	0.0	0.0	0.0	7.142857142857142	7.142857142857142	7.142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.714285714285715	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	올해 초 시갈은 수도 베오그라드에서 무술 학교 설립을 제안한후 세르비아 국적을 취득했다.	12	3.99	4	3.1666666666666665	32.258064516129025	24.81203007518797	100.0	0.0	28.28282828282828	24.390243902439025	0.0	40.70603617345827	33.333333333333336
01030005.conllu	1	20	20.0	2.533333333333333	5.0	25.0	0.0	5.0	0.0	20.0	0.0	0.0	0.0	0.0	40.0	0.0	5.0	0.8666666666666667	100.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	4.0	100.0	5.0	3.0	17.0	17.0	0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	5.0	15.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	10.0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	25.0	0.0	50.0	0.0	0.0	25.0	0.0	1.5	경찰 대변인은 "몇 마디 주고 받은" 후 "언쟁"이 벌어졌지만 부상자는 없었다고 연합통신에 밝혔다.	13	4.6061538461538465	3	3.3076923076923075	35.48387096774193	27.993059572006935	86.66666666666667	0.0	28.28282828282828	39.02439024390244	36.36363636363637	56.818143721608536	25.0
01030006.conllu	1	17	17.0	2.9375	0.0	5.882352941176472	0.0	11.764705882352944	17.647058823529417	0.0	0.0	0.0	5.882352941176472	0.0	52.941176470588225	0.0	5.882352941176472	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	8.0	8.0	0	0.0	0.0	5.882352941176472	17.647058823529417	0.0	0.0	5.882352941176472	0.0	0.0	0.0	0.0	0.0	0.0	5.882352941176472	0.0	0.0	0.0	5.882352941176472	0.0	11.764705882352944	11.764705882352944	5.882352941176472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.882352941176472	0.0	0.0	23.529411764705888	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	마지막 작품이 오스카 수상작 그래비티인 쿠아론 감독은 그 사건이 있던 시각에 세트장에 없었던 것으로 보도되었다.	15	4.750000000000001	3	3.2	41.93548387096774	25.56390977443609	87.5	0.0	11.313131313131315	17.073170731707318	0.0	60.5796469819133	25.0
01030008.conllu	1	25	25.0	2.619047619047619	8.0	16.0	0.0	0.0	0.0	16.0	0.0	0.0	4.0	0.0	56.0	0.0	0.0	0.8571428571428571	100.0	0.0	100.0	0.0	0.0	100.0	100.0	100.0	0.0	100.0	0.0	100.0	5.0	100.0	5.0	2.7	21.0	21.0	0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	8.0	0.0	16.0	0.0	0.0	0.0	4.0	0.0	8.0	8.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	25.0	25.0	0.0	0.0	0.0	0.0	1.75	도시 경찰서에 따르면, "지역 당국 소속이라고 신원을 밝힌 다수의 사람들이 무리지어" 화요일 세트장에 도착한후 싸움이 벌어졌다고 한다.	17	4.528823529411764	3	3.4705882352941178	48.387096774193544	31.66740380362672	85.71428571428571	0.0	24.040404040404045	48.78048780487805	45.45454545454546	54.795995539204995	25.0
01031005.conllu	1	11	11.0	3.0	0.0	9.090909090909092	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	63.63636363636363	9.090909090909092	0.0	0.9	100.0	0.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	11.0	2.555555555555556	9.0	9.0	0	0.0	0.0	0.0	9.090909090909092	9.090909090909092	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	9.090909090909092	0.0	0.0	0.0	9.090909090909092	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	18.181818181818183	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	연구자들은 20년 가까이 남성 호르몬 피임약의 가능성을 조사하고있다.	8	4.4662500000000005	2	3.875	19.354838709677416	40.78947368421053	90.0	0.0	21.997755331088666	19.51219512195122	9.090909090909092	53.159729788624986	16.666666666666668
01031021.conllu	1	21	21.0	2.555555555555556	4.761904761904762	14.285714285714285	9.523809523809524	9.523809523809524	0.0	28.57142857142857	0.0	9.523809523809524	0.0	0.0	23.809523809523807	0.0	0.0	0.8333333333333334	100.0	0.0	100.0	0.0	33.333333333333336	66.66666666666667	100.0	0.0	0.0	0.0	0.0	0.0	6.0	100.0	3.5	3.294117647058824	19.0	19.0	0	0.0	0.0	0.0	14.285714285714285	0.0	0.0	0.0	0.0	4.761904761904762	9.523809523809524	0.0	9.523809523809524	0.0	14.285714285714285	0.0	0.0	0.0	0.0	0.0	9.523809523809524	4.761904761904762	4.761904761904762	0.0	0.0	4.761904761904762	0.0	0.0	0.0	9.523809523809524	4.761904761904762	0.0	0.0	0.0	9.523809523809524	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	16.666666666666668	0.0	16.666666666666668	16.666666666666668	50.0	0.0	0.0	1.6666666666666667	그는 "이것으로 남성 호르몬 피임법을 위한 올바른 조합을 찾기 위한 긴 여정에 한 발 들여놓게 되었다"라고 덧붙였다.	17	4.68235294117647	3	2.8823529411764706	48.387096774193544	18.398938522777534	83.33333333333334	0.0	32.44206773618539	43.90243902439025	54.54545454545455	58.81071103534025	25.0
01032032.conllu	1	12	12.0	2.8181818181818183	0.0	8.333333333333334	0.0	25.0	0.0	8.333333333333334	8.333333333333334	0.0	0.0	0.0	41.66666666666666	0.0	8.333333333333334	0.8181818181818182	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2.6	10.0	10.0	0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333334	0.0	8.333333333333334	0.0	0.0	0.0	0.0	0.0	16.666666666666668	8.333333333333334	8.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	8.333333333333334	0.0	0.0	8.333333333333334	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	하지만 새 법안에 반대하는돈독한 종교적신앙심을 가진 많은 MLA가 있다.	9	4.577777777777778	3	3.5555555555555554	22.58064516129032	33.58395989974937	81.81818181818183	0.0	22.626262626262626	21.951219512195124	9.090909090909092	56.07612406479264	25.0
01033005.conllu	1	16	16.0	2.6	0.0	6.25	0.0	6.25	0.0	6.25	0.0	0.0	0.0	0.0	75.0	0.0	6.25	0.9333333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	2.7142857142857144	14.0	14.0	0	0.0	0.0	0.0	6.25	0.0	0.0	0.0	0.0	0.0	6.25	0.0	6.25	0.0	6.25	0.0	0.0	0.0	0.0	0.0	12.5	18.75	6.25	0.0	0.0	0.0	6.25	0.0	0.0	0.0	0.0	6.25	6.25	0.0	18.75	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	연구자들은 종양 DNA 분석이 다른 암들의 근본 원인을 파악하는데 도움이 될 수 있다고 말했다.	14	5.104285714285715	1	2.857142857142857	38.70967741935483	17.830290010741145	93.33333333333333	0.0	24.242424242424246	31.707317073170735	9.090909090909092	69.84403698284719	8.333333333333334
01033012.conllu	1	19	19.0	2.5	0.0	5.2631578947368425	0.0	5.2631578947368425	0.0	15.789473684210524	0.0	0.0	5.2631578947368425	0.0	68.42105263157895	0.0	0.0	0.9444444444444444	100.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	4.0	100.0	4.75	2.5294117647058822	16.0	16.0	0	0.0	0.0	0.0	15.789473684210524	0.0	0.0	5.2631578947368425	0.0	0.0	5.2631578947368425	0.0	5.2631578947368425	0.0	5.2631578947368425	0.0	0.0	0.0	5.2631578947368425	5.2631578947368425	10.526315789473683	5.2631578947368425	5.2631578947368425	0.0	0.0	0.0	5.2631578947368425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.315789473684212	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	33.333333333333336	0.0	66.66666666666667	0.0	0.0	0.6666666666666666	분석을 통해 평생 피운 담배 개비 수와 종양 DNA의 돌연변이 수 사이에 직접적인 관계가 있는 것으로 밝혀졌다.	17	4.661176470588235	4	2.7058823529411766	48.387096774193544	14.418398938522778	94.44444444444444	0.0	21.62804515745692	36.58536585365854	36.36363636363637	58.256957173804366	33.333333333333336
01033021.conllu	1	15	15.0	2.7142857142857144	6.666666666666668	6.666666666666668	6.666666666666668	6.666666666666668	0.0	13.333333333333336	6.666666666666668	6.666666666666668	0.0	0.0	46.66666666666666	0.0	0.0	0.7857142857142857	100.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	7.5	2.6153846153846154	13.0	13.0	0	0.0	0.0	6.666666666666668	33.333333333333336	13.333333333333336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666668	0.0	0.0	0.0	0.0	0.0	13.333333333333336	0.0	6.666666666666668	0.0	0.0	6.666666666666668	6.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666668	100.0	0	0.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	하지만 흡연에 직접 노출되지않는 방광 등의 조직에서는 이와 똑같은 패턴이 발견되지않았다.	11	4.582727272727272	3	3.5454545454545454	29.032258064516128	33.35611756664388	78.57142857142857	0.0	22.843822843822846	29.26829268292683	18.181818181818183	56.20555082311455	25.0
