Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Sing+	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_expl	dep_dist_expl:pv	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
train_sentences_212.conllu	1	15	15.0	4.642857142857143	13.333333333333334	6.666666666666667	6.666666666666667	20.0	6.666666666666667	0	0	6.666666666666667	0	20.0	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	0.35714285714285715	0	0	0	100.0	0	0	0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	7.5	10.0	2.923076923076923	10	0	0	0	0	0	0	0	100.0	0.0	0	0	0	13.333333333333334	0	0	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	0	0	0	13.333333333333334	0	6.666666666666667	13.333333333333334	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_213.conllu	1	20	20.0	3.823529411764706	0	10.0	10.0	15.0	5.0	5.0	0	5.0	0	10.0	10.0	15.0	0	0	15.0	0	0.47058823529411764	0	0	0	33.333333333333336	66.66666666666667	0	0	0	100.0	100.0	0	0	0	100.0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	5.0	6.666666666666667	11.0	3.125	11	0	0	0	0	0	100.0	0.0	100.0	0.0	0	5.0	0	5.0	0	0	10.0	5.0	10.0	5.0	0	0	5.0	0	0	5.0	0	0	0	0	0	0	0	0	5.0	5.0	0	10.0	10.0	0	0	15.0	5.0	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0	0	0
train_sentences_214.conllu	1	25	25.0	5.173913043478261	8.0	20.0	4.0	12.0	0	4.0	0	12.0	0	12.0	4.0	8.0	4.0	0	12.0	0	0.43478260869565216	0	0	0	33.333333333333336	66.66666666666667	0	0	66.66666666666667	33.333333333333336	100.0	0	0	66.66666666666667	33.333333333333336	3.0	100.0	4.0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	5.0	8.333333333333334	11.0	3.6818181818181817	11	2.0	1	0	100.0	0	100.0	0.0	100.0	0.0	0	0	8.0	8.0	4.0	0	8.0	4.0	8.0	0	0	4.0	0	0	0	4.0	0	0	4.0	0	0	12.0	8.0	4.0	4.0	4.0	0	4.0	0	0	0	8.0	4.0	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0	0
train_sentences_215.conllu	1	9	9.0	3.5	11.11111111111111	0	44.44444444444444	0	0	0	0	0	0	22.22222222222222	0	11.11111111111111	0	0	11.11111111111111	0	0.75	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	0.0	0	0	0	0	0	0	0	1.0	9.0	6.0	3.142857142857143	6	0	0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	44.44444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_216.conllu	1	7	7.0	4.666666666666667	14.285714285714286	0	0	14.285714285714286	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	42.857142857142854	0.16666666666666666	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	3.0	1.8	3	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	28.571428571428573	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0
train_sentences_217.conllu	1	12	12.0	3.6363636363636362	0	25.0	0	0	0	25.0	0	33.333333333333336	0	0	0	8.333333333333334	0	0	8.333333333333334	0	0.45454545454545453	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	12.0	3.0	1.9	3	2.0	1	0	100.0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	16.666666666666668	0	8.333333333333334	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_218.conllu	1	11	11.0	3.6	0	9.090909090909092	27.272727272727273	9.090909090909092	0	0	0	0	0	18.181818181818183	9.090909090909092	9.090909090909092	9.090909090909092	0	9.090909090909092	0	0.5	100.0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	3.0	11.0	8.0	3.2222222222222223	8	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	27.272727272727273	0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_219.conllu	1	11	11.0	5.4	0	0	27.272727272727273	0	0	9.090909090909092	9.090909090909092	18.181818181818183	0	9.090909090909092	9.090909090909092	9.090909090909092	0	0	9.090909090909092	0	0.7	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	11.0	9.0	3.0	9	0	0	0	0	0	0	0	100.0	0.0	0	0	0	27.272727272727273	0	27.272727272727273	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_220.conllu	1	23	23.0	4.0476190476190474	4.3478260869565215	8.695652173913043	4.3478260869565215	8.695652173913043	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	17.391304347826086	13.043478260869565	8.695652173913043	8.695652173913043	0	8.695652173913043	0	0.42857142857142855	0	100.0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	0	0	100.0	3.0	100.0	4.0	0	0	0	50.0	0	50.0	0	4.0	7.666666666666667	11.0	3.65	11	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	0	4.3478260869565215	0	4.3478260869565215	0	4.3478260869565215	8.695652173913043	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	0	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	4.3478260869565215	13.043478260869565	4.3478260869565215	0	0	4.3478260869565215	0	0	8.695652173913043	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_221.conllu	1	9	9.0	5.375	0	0	22.22222222222222	0	0	0	0	0	0	33.333333333333336	0	11.11111111111111	11.11111111111111	0	22.22222222222222	0	0.5	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	2.0	4.5	6.0	3.142857142857143	6	0	0	0	0	0	0	0	100.0	0.0	0	0	0	22.22222222222222	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	33.333333333333336	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_222.conllu	1	37	37.0	4.612903225806452	5.405405405405405	13.513513513513514	0	0	2.7027027027027026	8.108108108108109	0	18.91891891891892	0	13.513513513513514	10.81081081081081	16.216216216216218	0	0	10.81081081081081	0	0.5483870967741935	75.0	25.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	4.0	100.0	1.75	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	7.0	9.25	32.0	3.9	32	1.0	1	100.0	0	0	0.0	100.0	0.0	100.0	0	0	0	8.108108108108109	0	10.81081081081081	0	0	10.81081081081081	2.7027027027027026	0	0	8.108108108108109	0	0	8.108108108108109	0	0	0	2.7027027027027026	0	0	5.405405405405405	5.405405405405405	2.7027027027027026	0	0	8.108108108108109	8.108108108108109	0	0	16.216216216216218	2.7027027027027026	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_223.conllu	1	16	16.0	3.5714285714285716	0	12.5	0	12.5	6.25	6.25	0	6.25	0	31.25	0	12.5	0	0	12.5	0	0.21428571428571427	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	8.0	7.0	3.6153846153846154	7	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	6.25	0	12.5	0	0	0	0	6.25	0	6.25	0	0	0	0	0	6.25	0	0	18.75	0	0	6.25	12.5	0	0	12.5	6.25	6.25	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_224.conllu	1	21	21.0	5.294117647058823	9.523809523809524	4.761904761904762	4.761904761904762	9.523809523809524	0	4.761904761904762	0	9.523809523809524	0	23.80952380952381	0	19.047619047619047	4.761904761904762	0	9.523809523809524	0	0.4117647058823529	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	0	100.0	0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	10.5	13.0	3.125	13	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	4.761904761904762	9.523809523809524	4.761904761904762	0	4.761904761904762	0	4.761904761904762	0	0	0	0	4.761904761904762	0	4.761904761904762	0	0	0	0	0	4.761904761904762	0	4.761904761904762	9.523809523809524	0	0	4.761904761904762	9.523809523809524	0	4.761904761904762	19.047619047619047	4.761904761904762	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sentences_225.conllu	1	6	6.0	4.8	16.666666666666668	0	0	16.666666666666668	0	0	0	16.666666666666668	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.6	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	0.0	100.0	0	0	0	0	0	0	1.0	3.0	4.0	2.5	4	0	0	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_226.conllu	1	6	6.0	3.2	16.666666666666668	16.666666666666668	0	16.666666666666668	0	0	0	16.666666666666668	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0.4	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_227.conllu	1	12	12.0	5.636363636363637	8.333333333333334	16.666666666666668	0	8.333333333333334	0	16.666666666666668	0	25.0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	0	0.36363636363636365	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	12.0	4.0	2.1	4	2.0	1	0	100.0	0	0	0	0.0	100.0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	8.333333333333334	16.666666666666668	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_228.conllu	1	9	9.0	3.5714285714285716	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	33.333333333333336	0	22.22222222222222	0	0	22.22222222222222	0	0.42857142857142855	50.0	50.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	2.0	4.5	5.0	2.1666666666666665	5	0	0	0	0	0	100.0	0.0	0.0	100.0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	22.22222222222222	0	0	11.11111111111111	0	0	0	22.22222222222222	11.11111111111111	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sentences_229.conllu	1	19	19.0	5.4375	10.526315789473685	10.526315789473685	5.2631578947368425	0	0	0	0	5.2631578947368425	0	26.31578947368421	5.2631578947368425	15.789473684210526	0	0	21.05263157894737	0	0.5625	66.66666666666667	33.333333333333336	75.0	25.0	0	0	100.0	0	0	0	0	0	0	0	4.0	100.0	2.75	0	25.0	0	50.0	25.0	0	0	4.0	4.75	9.0	2.466666666666667	9	1.0	1	100.0	0	0	50.0	50.0	33.333333333333336	66.66666666666667	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	0	0	5.2631578947368425	0	0	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	15.789473684210526	0	0	10.526315789473685	0	0	5.2631578947368425	15.789473684210526	5.2631578947368425	5.2631578947368425	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sentences_230.conllu	1	7	7.0	3.3333333333333335	0	14.285714285714286	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.5	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	7.0	4.0	2.0	4	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_231.conllu	1	11	11.0	4.125	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	0	27.272727272727273	9.090909090909092	27.272727272727273	0	0	9.090909090909092	0	0.5	0	100.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	0.0	3.0	0	0	0	100.0	0	0	0	5.0	5.5	8.0	2.375	8	0	0	0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	27.272727272727273	0	0	9.090909090909092	0	0	9.090909090909092	18.181818181818183	9.090909090909092	0	0.0	100.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sentences_232.conllu	1	14	14.0	5.2727272727272725	7.142857142857143	0	0	14.285714285714286	0	0	0	7.142857142857143	0	28.571428571428573	0	21.428571428571427	7.142857142857143	0	14.285714285714286	0	0.36363636363636365	0	0	0	50.0	50.0	0	0	0	100.0	50.0	50.0	0	0	100.0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	2.0	7.0	7.0	2.5	7	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	14.285714285714286	0	0	7.142857142857143	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_233.conllu	1	24	24.0	4.7272727272727275	4.166666666666667	16.666666666666668	0	4.166666666666667	0	12.5	0	20.833333333333332	4.166666666666667	4.166666666666667	12.5	8.333333333333334	4.166666666666667	0	8.333333333333334	0	0.5	100.0	0	50.0	0	50.0	0	100.0	100.0	0	100.0	0	0	100.0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	12.0	10.0	3.1904761904761907	10	1.0	2	100.0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	4.166666666666667	8.333333333333334	4.166666666666667	0	16.666666666666668	0	4.166666666666667	0	0	0	0	12.5	0	0	0	4.166666666666667	0	4.166666666666667	8.333333333333334	0	8.333333333333334	0	0	4.166666666666667	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_234.conllu	1	6	6.0	3.6	0	33.333333333333336	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.4	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	3.0	1.5	3	0	0	0	0	0	0	0	0.0	100.0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_235.conllu	1	10	10.0	3.7777777777777777	0	30.0	10.0	0	0	0	0	10.0	0	20.0	0	10.0	0	0	20.0	0	0.4444444444444444	0	100.0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	5.0	7.0	2.25	7	0	0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	10.0	0	0	0	0	10.0	0	0	10.0	0	0	0	0	10.0	0	0	0	0	10.0	0	0	10.0	0	0	10.0	0	0	0	10.0	10.0	10.0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_236.conllu	1	14	14.0	3.8333333333333335	0	7.142857142857143	0	7.142857142857143	7.142857142857143	21.428571428571427	0	21.428571428571427	0	14.285714285714286	0	14.285714285714286	0	0	7.142857142857143	0	0.3333333333333333	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	14.0	6.0	2.4545454545454546	6	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0	21.428571428571427	0	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	14.285714285714286	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_237.conllu	1	19	19.0	4.3125	15.789473684210526	5.2631578947368425	15.789473684210526	5.2631578947368425	5.2631578947368425	15.789473684210526	0	15.789473684210526	0	0	0	15.789473684210526	0	0	5.2631578947368425	0	0.625	100.0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	9.5	9.0	3.1333333333333333	9	0	0	0	0	0	0	0	50.0	50.0	0	0	0	10.526315789473685	10.526315789473685	0	0	0	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	15.789473684210526	0	0	0	0	0	0	0	0	10.526315789473685	0	0	0	10.526315789473685	0	0	15.789473684210526	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_238.conllu	1	17	17.0	4.066666666666666	0	5.882352941176471	17.647058823529413	5.882352941176471	5.882352941176471	17.647058823529413	0	17.647058823529413	0	11.764705882352942	0	11.764705882352942	0	0	5.882352941176471	0	0.4666666666666667	0	100.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	8.5	14.0	4.0	14	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	11.764705882352942	0	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	0	11.764705882352942	0	0	5.882352941176471	11.764705882352942	0	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_239.conllu	1	6	6.0	3.2	0	0	50.0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.8	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	6.0	3.0	1.75	3	0	0	0	0	0	0	0	0.0	100.0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_240.conllu	1	18	18.0	3.3333333333333335	5.555555555555555	11.11111111111111	0	11.11111111111111	5.555555555555555	0	0	16.666666666666668	5.555555555555555	11.11111111111111	0	16.666666666666668	5.555555555555555	0	11.11111111111111	0	0.4	0	100.0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	4.5	0	0	0	50.0	0	0	50.0	2.0	9.0	8.0	3.357142857142857	8	0	0	0	0	0	0	0	100.0	0.0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	0	0	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	11.11111111111111	0	0	0	11.11111111111111	0	0	16.666666666666668	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_241.conllu	1	12	12.0	3.5	16.666666666666668	0	16.666666666666668	16.666666666666668	0	0	0	8.333333333333334	0	25.0	0	16.666666666666668	0	0	0	0	0.5	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	2.0	0.0	0	0	0	0	0	0	0	0	3.0	6.0	8.0	2.111111111111111	8	0	0	0	0	0	100.0	0.0	50.0	50.0	0	8.333333333333334	0	16.666666666666668	8.333333333333334	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	8.333333333333334	0	0	0	16.666666666666668	8.333333333333334	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_242.conllu	1	45	45.0	4.128205128205129	13.333333333333334	11.11111111111111	4.444444444444445	8.88888888888889	4.444444444444445	8.88888888888889	0	13.333333333333334	2.2222222222222223	13.333333333333334	0	13.333333333333334	0	0	6.666666666666667	0	0.4358974358974359	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	100.0	100.0	0	100.0	0	0	25.0	75.0	6.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	7.0	7.5	10.0	3.0	10	1.0	2	100.0	0	0	50.0	50.0	100.0	0.0	0	2.2222222222222223	2.2222222222222223	2.2222222222222223	8.88888888888889	0	0	0	11.11111111111111	4.444444444444445	0	0	4.444444444444445	8.88888888888889	0	8.88888888888889	0	0	0	0	0	0	4.444444444444445	2.2222222222222223	8.88888888888889	0	0	4.444444444444445	6.666666666666667	0	2.2222222222222223	13.333333333333334	2.2222222222222223	2.2222222222222223	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0	0
train_sentences_243.conllu	1	17	17.0	5.066666666666666	11.764705882352942	5.882352941176471	5.882352941176471	0	5.882352941176471	11.764705882352942	0	17.647058823529413	5.882352941176471	5.882352941176471	0	11.764705882352942	5.882352941176471	0	11.764705882352942	0	0.5333333333333333	50.0	50.0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	4.0	8.5	5.0	2.0714285714285716	5	0	0	0	0	0	0.0	100.0	0.0	100.0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	0	0	11.764705882352942	0	0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	11.764705882352942	0	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_244.conllu	1	10	10.0	6.444444444444445	0	0	20.0	10.0	10.0	10.0	0	10.0	10.0	10.0	0	10.0	0	0	10.0	0	0.4444444444444444	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	2.0	10.0	8.0	4.25	8	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	20.0	0	0	10.0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	0	0	10.0	0	10.0	10.0	0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_245.conllu	1	21	21.0	4.947368421052632	4.761904761904762	9.523809523809524	19.047619047619047	4.761904761904762	0	14.285714285714286	0	14.285714285714286	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	14.285714285714286	0	0.5789473684210527	100.0	0	66.66666666666667	0	33.333333333333336	0	100.0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	2.0	50.0	0	0	0	0	0	50.0	3.0	7.0	18.0	4.055555555555555	18	0	0	0	0	0	0	0	50.0	50.0	0	0	4.761904761904762	23.80952380952381	0	0	0	4.761904761904762	9.523809523809524	0	0	0	0	0	0	9.523809523809524	0	0	4.761904761904762	0	0	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	0	0	9.523809523809524	4.761904761904762	4.761904761904762	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
